datetime,sigai,bucket,index
2024-01-30 12:21:00,0.01167156,08:10 - 16:10,1215
2024-01-30 12:22:00,0.01167173,08:10 - 16:10,1215
2024-01-30 12:23:00,0.01164506,08:10 - 16:10,1215
2024-01-30 12:24:00,0.01165206,08:10 - 16:10,1215
2024-01-30 12:25:00,0.01163856,08:10 - 16:10,1215
2024-01-30 12:26:00,0.01160773,08:10 - 16:10,1215
2024-01-30 12:27:00,0.01161323,08:10 - 16:10,1215
2024-01-30 12:28:00,0.01159173,08:10 - 16:10,1215
2024-01-30 12:29:00,0.01158523,08:10 - 16:10,1215
2024-01-30 12:30:00,0.01154523,08:10 - 16:10,1215
2024-01-30 12:31:00,0.01152256,08:10 - 16:10,1215
2024-01-30 12:32:00,0.01151756,08:10 - 16:10,1215
2024-01-30 12:33:00,0.01149656,08:10 - 16:10,1215
2024-01-30 12:34:00,0.0114914,08:10 - 16:10,1215
2024-01-30 12:35:00,0.0114694,08:10 - 16:10,1215
2024-01-30 12:36:00,0.01146673,08:10 - 16:10,1215
2024-01-30 12:37:00,0.01145023,08:10 - 16:10,1215
2024-01-30 12:38:00,0.01143356,08:10 - 16:10,1215
2024-01-30 12:39:00,0.01141673,08:10 - 16:10,1215
2024-01-30 12:40:00,0.01141723,08:10 - 16:10,1215
2024-01-30 12:41:00,0.01141756,08:10 - 16:10,1215
2024-01-30 12:42:00,0.01140056,08:10 - 16:10,1215
2024-01-30 12:43:00,0.01140056,08:10 - 16:10,1215
2024-01-30 12:44:00,0.0113844,08:10 - 16:10,1215
2024-01-30 12:45:00,0.0113839,08:10 - 16:10,1215
2024-01-30 12:46:00,0.01136223,08:10 - 16:10,1215
2024-01-30 12:47:00,0.01134223,08:10 - 16:10,1215
2024-01-30 12:48:00,0.01134556,08:10 - 16:10,1215
2024-01-30 12:49:00,0.01134556,08:10 - 16:10,1215
2024-01-30 12:50:00,0.0113289,08:10 - 16:10,1215
2024-01-30 12:51:00,0.01131173,08:10 - 16:10,1215
2024-01-30 12:52:00,0.01129523,08:10 - 16:10,1215
2024-01-30 12:53:00,0.01129373,08:10 - 16:10,1215
2024-01-30 12:54:00,0.01127423,08:10 - 16:10,1215
2024-01-30 12:55:00,0.01125356,08:10 - 16:10,1215
2024-01-30 12:56:00,0.01125073,08:10 - 16:10,1215
2024-01-30 12:57:00,0.0112339,08:10 - 16:10,1215
2024-01-30 12:58:00,0.0112339,08:10 - 16:10,1215
2024-01-30 12:59:00,0.01121556,08:10 - 16:10,1215
2024-01-30 13:00:00,0.0112104,08:10 - 16:10,1215
2024-01-30 13:01:00,0.01120623,08:10 - 16:10,1215
2024-01-30 13:02:00,0.01118606,08:10 - 16:10,1215
2024-01-30 13:03:00,0.0111859,08:10 - 16:10,1215
2024-01-30 13:04:00,0.0111679,08:10 - 16:10,1215
2024-01-30 13:05:00,0.01116373,08:10 - 16:10,1215
2024-01-30 13:06:00,0.01116023,08:10 - 16:10,1215
2024-01-30 13:07:00,0.01116056,08:10 - 16:10,1215
2024-01-30 13:08:00,0.01116206,08:10 - 16:10,1215
2024-01-30 13:09:00,0.0111619,08:10 - 16:10,1215
2024-01-30 13:10:00,0.01114306,08:10 - 16:10,1215
2024-01-30 13:11:00,0.0111404,08:10 - 16:10,1215
2024-01-30 13:12:00,0.0111364,08:10 - 16:10,1215
2024-01-30 13:13:00,0.0111159,08:10 - 16:10,1215
2024-01-30 13:14:00,0.01109423,08:10 - 16:10,1215
2024-01-30 13:15:00,0.01108873,08:10 - 16:10,1215
2024-01-30 13:16:00,0.01106706,08:10 - 16:10,1215
2024-01-30 13:17:00,0.01104323,08:10 - 16:10,1215
2024-01-30 13:18:00,0.0110329,08:10 - 16:10,1215
2024-01-30 13:19:00,0.0110229,08:10 - 16:10,1215
2024-01-30 13:20:00,0.01099756,08:10 - 16:10,1215
2024-01-30 13:21:00,0.01097306,08:10 - 16:10,1215
2024-01-30 13:22:00,0.01094606,08:10 - 16:10,1215
2024-01-30 13:23:00,0.01092506,08:10 - 16:10,1215
2024-01-30 13:24:00,0.01090373,08:10 - 16:10,1215
